,attributes_Accepts Credit Cards,attributes_Accepts Insurance,attributes_Ages Allowed,attributes_Alcohol,attributes_Ambience,attributes_Attire,attributes_BYOB,attributes_BYOB/Corkage,attributes_By Appointment Only,attributes_Caters,attributes_Coat Check,attributes_Corkage,attributes_Delivery,attributes_Dietary Restrictions,attributes_Dogs Allowed,attributes_Drive-Thru,attributes_Good For,attributes_Good For Dancing,attributes_Good For Groups,attributes_Good for Kids,attributes_Hair Types Specialized In,attributes_Happy Hour,attributes_Has TV,attributes_Music,attributes_Noise Level,attributes_Open 24 Hours,attributes_Order at Counter,attributes_Outdoor Seating,attributes_Parking,attributes_Price Range,attributes_Smoking,attributes_Take-out,attributes_Takes Reservations,attributes_Waiter Service,attributes_Wheelchair Accessible,attributes_Wi-Fi,business_id,categories,city,full_address,hours_Friday,hours_Monday,hours_Saturday,hours_Sunday,hours_Thursday,hours_Tuesday,hours_Wednesday,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type,cusine,zip
67636,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}",casual,,,,,,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}",,True,True,,,False,,average,,,False,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}",2.0,,False,True,True,,free,dNtAne0swKXEjXn9D8icfQ,"British,Restaurants",Edinburgh,"33 Newington Road
Newington
Edinburgh EH9 1QR","{u'close': u'22:00', u'open': u'17:30'}","{u'close': u'21:00', u'open': u'17:30'}","{u'close': u'22:00', u'open': u'17:00'}","{u'close': u'21:00', u'open': u'17:00'}","{u'close': u'21:00', u'open': u'17:30'}","{u'close': u'21:00', u'open': u'17:30'}","{u'close': u'21:00', u'open': u'17:30'}",55.9385081,-3.1786873,The Apiary,Newington,True,18,4.5,EDH,business,British,EH9
67708,False,,,,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",casual,,,,,,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}",,True,,,,False,,average,,,,,2.0,,True,False,True,,,ubT7TtaceBVH0W52fOEC3A,"Cafes,Diners,Restaurants",Edinburgh,"5 Canonmills
Cannonmills
Edinburgh EH3 5HA","{u'close': u'16:00', u'open': u'06:00'}","{u'close': u'16:00', u'open': u'06:00'}","{u'close': u'17:00', u'open': u'08:00'}","{u'close': u'17:00', u'open': u'08:00'}","{u'close': u'16:00', u'open': u'06:00'}","{u'close': u'16:00', u'open': u'06:00'}","{u'close': u'16:00', u'open': u'06:00'}",55.9624442,-3.1976623,The Bluebird Cafe,Cannonmills,True,9,4.5,MLN,business,Cafes,EH3
68327,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,ILqGAABYPABjjM832eoCdw,"Coffee & Tea,Food,Cafes,Chocolatiers & Shops,Specialty Food,Restaurants",Edinburgh,"John Lewis
3 St James' Place
New Town
Edinburgh EH1 3SP",,,,,,,,55.9557951693,-3.18843405694,Hotel Chocolat,New Town,True,3,4.0,EDH,business,Cafes,EH1
68356,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'upscale': False, u'touristy': False, u'trendy': False, u'hipster': False, u'casual': False}",casual,,,,,,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}",,,,,,False,,average,,,False,"{u'garage': False, u'street': False, u'lot': False, u'valet': False}",2.0,,False,True,True,,,drA-GxSBKzPMx4VjfAMd1w,"Modern European,Tapas/Small Plates,Restaurants",Edinburgh,"46 Queen Charlotte Street
Leith
Edinburgh EH6 7EX","{u'close': u'23:00', u'open': u'12:00'}",,"{u'close': u'23:00', u'open': u'11:00'}","{u'close': u'17:00', u'open': u'11:00'}","{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'12:00'}",55.9733825,-3.1674314,Credo,Leith,True,3,4.0,EDH,business,European,EH6
68403,True,,,beer_and_wine,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}",casual,,,,True,,,False,,,False,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': True, u'breakfast': False}",,True,True,,,False,,average,,,False,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}",1.0,,True,True,False,,,x0pnQA8l02BHUC49lkV1cA,"Burgers,Fast Food,Restaurants",Edinburgh,"94a Fountainbridge
West End
Edinburgh EH3 9QA","{u'close': u'21:30', u'open': u'10:00'}","{u'close': u'21:30', u'open': u'10:00'}","{u'close': u'21:30', u'open': u'10:00'}","{u'close': u'21:30', u'open': u'10:00'}","{u'close': u'21:30', u'open': u'10:00'}","{u'close': u'21:30', u'open': u'10:00'}","{u'close': u'21:30', u'open': u'10:00'}",55.9436264576,-3.20791259408,Burger,West End,True,53,4.0,EDH,business,Burgers,EH3
68408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,V6VUsPuwU3N6fXilrmsVxw,"Indian,Restaurants",Edinburgh,"Leith Walk
1 Albert Place
Leith
Edinburgh EH7 5HN","{u'close': u'23:00', u'open': u'16:00'}","{u'close': u'23:00', u'open': u'16:00'}","{u'close': u'23:00', u'open': u'16:00'}","{u'close': u'23:00', u'open': u'16:00'}","{u'close': u'23:00', u'open': u'16:00'}",,"{u'close': u'23:00', u'open': u'16:00'}",55.962457666,-3.17891579388,Chaska,Leith,True,3,2.5,EDH,business,Indian,EH7
68461,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",casual,,,,True,False,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}",False,True,False,,False,True,,loud,,,False,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}",2.0,outdoor,False,True,True,,free,Hn_H4WACnwLDoZBBY3lc9Q,"Pubs,Bars,Nightlife,Barbeque,Restaurants",Edinburgh,"74/78 South Clerk Street
Newington
Edinburgh EH8 9PT","{u'close': u'01:00', u'open': u'11:00'}","{u'close': u'01:00', u'open': u'11:00'}","{u'close': u'01:00', u'open': u'11:00'}","{u'close': u'01:00', u'open': u'11:00'}","{u'close': u'01:00', u'open': u'11:00'}","{u'close': u'01:00', u'open': u'11:00'}","{u'close': u'01:00', u'open': u'11:00'}",55.9396812,-3.1800832,Clerk's Bar,Newington,True,18,4.0,MLN,business,Pubs,EH8
68670,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",casual,,,,,,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}",,True,True,,,False,,quiet,,,False,"{u'garage': False, u'street': True, u'lot': False, u'valet': False}",2.0,,True,True,True,,free,RE2wVlRh04Np0n4Kt5PVRg,"Creperies,Restaurants",Edinburgh,"61 Frederick Street
New Town
Edinburgh EH2 1LH","{u'close': u'21:30', u'open': u'12:00'}","{u'close': u'21:30', u'open': u'12:00'}","{u'close': u'22:00', u'open': u'12:00'}",,"{u'close': u'21:30', u'open': u'12:00'}","{u'close': u'21:30', u'open': u'12:00'}","{u'close': u'21:30', u'open': u'12:00'}",55.9540946,-3.200692,Fleur de Sel,New Town,True,3,4.5,EDH,business,Creperies,EH2
68894,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': True, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",casual,,,,True,,,False,,True,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}",,True,False,,,False,,quiet,,,True,"{u'garage': False, u'street': True, u'lot': False, u'valet': False}",2.0,,True,True,True,True,no,reHCnKSKrq32KkcPMRttUg,"Tapas/Small Plates,Brasseries,Pizza,Restaurants",Edinburgh,"9 N Bank Street
Old Town
Edinburgh EH1 2LP","{u'close': u'01:00', u'open': u'08:00'}","{u'close': u'00:00', u'open': u'08:00'}","{u'close': u'01:00', u'open': u'08:00'}","{u'close': u'23:00', u'open': u'09:00'}","{u'close': u'01:00', u'open': u'08:00'}","{u'close': u'00:00', u'open': u'08:00'}","{u'close': u'00:00', u'open': u'08:00'}",55.9499567,-3.1937055,The Crafters Barn,"Old Town,Royal Mile",False,10,4.0,EDH,business,Pizza,EH1
68961,True,,,,,casual,,,,,,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}",,True,False,,,False,,,,,False,,4.0,,False,True,,,,_c7vrEqEGfWKkhXMNZNGXA,"Scottish,Restaurants",Edinburgh,"Unit 107
109 St Leonard's Street
Newington
Edinburgh EH8 9QY","{u'close': u'22:00', u'open': u'18:00'}",,"{u'close': u'22:00', u'open': u'18:00'}","{u'close': u'22:00', u'open': u'18:00'}","{u'close': u'22:00', u'open': u'18:00'}",,"{u'close': u'22:00', u'open': u'18:00'}",55.9419569,-3.1791181,Aizle,Newington,True,10,5.0,EDH,business,Scottish,EH8
68998,,,,,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",casual,,,,,,,,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}",,True,True,,,,,average,,,False,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}",2.0,,False,True,True,,,V0iK8NaEZdcT50J66E3PtA,"Restaurants,Italian",Edinburgh,"208 Bruntsfield Place
Edinburgh EH10 4DE","{u'close': u'22:00', u'open': u'12:00'}","{u'close': u'22:00', u'open': u'12:00'}","{u'close': u'22:30', u'open': u'12:00'}","{u'close': u'22:00', u'open': u'12:00'}","{u'close': u'22:00', u'open': u'12:00'}","{u'close': u'22:00', u'open': u'12:00'}","{u'close': u'22:00', u'open': u'12:00'}",55.9354728,-3.2107497,Osteria del Tempo Perso,,True,4,3.5,EDH,business,Italian,EH10
69370,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",casual,,,,,,,,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}",,True,True,,,False,,,,,,,2.0,,True,True,,,,i9m-u0nDFLDuZR0pKQ6C6A,"Restaurants,Italian",Edinburgh,"1 Roxburgh Court
Mary King's Close
Old Town
Edinburgh EH1 1PG","{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'22:30', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'12:00'}",55.9498885,-3.1906665,Zizzi,"Old Town,Royal Mile",True,4,4.0,EDH,business,Italian,EH1
69475,True,,,full_bar,,casual,,,,,,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}",,True,False,,,False,,,,,,,3.0,,False,True,True,,,KacjXtqXE0pH-aLT8rA25Q,"British,Restaurants",Edinburgh,"Waldorf Astoria
Princes Street
Old Town
Edinburgh EH1 2AB","{u'close': u'00:00', u'open': u'08:00'}","{u'close': u'22:00', u'open': u'08:00'}","{u'close': u'00:00', u'open': u'08:00'}","{u'close': u'22:00', u'open': u'08:00'}","{u'close': u'22:00', u'open': u'08:00'}","{u'close': u'22:00', u'open': u'08:00'}","{u'close': u'22:00', u'open': u'08:00'}",55.949738541,-3.20720870796,Peacock Alley,"Old Town,West End",True,3,4.5,EDH,business,British,EH1
69520,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",dressy,,,,,False,,False,,True,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}",False,True,False,,False,False,"{u'dj': False, u'background_music': True, u'jukebox': False, u'live': False, u'video': False, u'karaoke': False}",quiet,,,True,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}",3.0,no,False,True,True,,free,ZEj0nVt7DXRv_kwJas_ilA,"Wine Bars,Bars,Nightlife,British,Restaurants",Edinburgh,"4 Picardy Place
New Town
Edinburgh EH1 3JT","{u'close': u'01:00', u'open': u'12:00'}","{u'close': u'00:00', u'open': u'16:00'}","{u'close': u'01:00', u'open': u'12:00'}","{u'close': u'01:00', u'open': u'12:00'}","{u'close': u'00:00', u'open': u'16:00'}","{u'close': u'00:00', u'open': u'16:00'}","{u'close': u'00:00', u'open': u'16:00'}",55.9567912,-3.1875339,Clouds & Soil,New Town,True,4,4.0,EDH,business,British,EH1
69550,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",casual,,,,False,,,False,,False,,,,True,True,,,False,,,,,False,,4.0,,False,True,True,False,free,-kHm3o9J0b1dO1E0ypJjHQ,"Food,Scottish,Distilleries,Restaurants",Edinburgh,"209 High Street
Old Town
Edinburgh EH1 1PE","{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'12:00'}",55.9500316182,-3.18866389815,Wildest Drams,"Old Town,Royal Mile",True,10,4.5,EDH,business,Scottish,EH1
69605,True,,,,,casual,,,,,,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}",False,True,False,,,True,,,,,False,,1.0,,False,True,,,,WgBpGcBfXdxGVnLPwuL8XA,"Bars,Pubs,Wine Bars,Nightlife,Gastropubs,Restaurants",Edinburgh,"8 Clifton Terrace
West End
Edinburgh EH12 5DR","{u'close': u'01:00', u'open': u'07:00'}","{u'close': u'01:00', u'open': u'07:00'}","{u'close': u'01:00', u'open': u'07:00'}","{u'close': u'01:00', u'open': u'07:00'}","{u'close': u'01:00', u'open': u'07:00'}","{u'close': u'01:00', u'open': u'07:00'}","{u'close': u'01:00', u'open': u'07:00'}",55.945945021,-3.21783269395,Platform 5,"West End,Haymarket",True,4,3.0,EDH,business,Gastropubs,EH12
69680,False,,,beer_and_wine,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': True, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",casual,,,,False,False,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}",False,True,True,,False,False,,,,,False,"{u'garage': False, u'street': True, u'lot': False, u'valet': False}",1.0,outdoor,True,False,True,True,free,lzQb54_a6dhaHzLHA1d_fw,"Food,Coffee & Tea,Cafes,Restaurants",Edinburgh,"5 India Buildings
Victoria Street
Grassmarket
Edinburgh EH1 2EX","{u'close': u'19:00', u'open': u'08:00'}","{u'close': u'19:00', u'open': u'08:00'}","{u'close': u'19:00', u'open': u'09:00'}","{u'close': u'19:00', u'open': u'09:00'}","{u'close': u'19:00', u'open': u'08:00'}","{u'close': u'19:00', u'open': u'08:00'}","{u'close': u'19:00', u'open': u'08:00'}",55.9485167,-3.1930731,Filament Coffee,"Grassmarket,Old Town",False,6,4.5,EDH,business,Cafes,EH1
69682,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",casual,,,,,,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}",,True,True,,,False,,average,,,True,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}",2.0,,True,True,True,,free,8yfGLZ5ydLSvYA8dRAKjEA,"Mediterranean,Middle Eastern,Restaurants",Edinburgh,"63 Cockburn Street
Old Town
Edinburgh EH1 1BS","{u'close': u'22:00', u'open': u'10:00'}","{u'close': u'22:00', u'open': u'10:00'}","{u'close': u'22:00', u'open': u'10:00'}","{u'close': u'22:00', u'open': u'10:00'}","{u'close': u'22:00', u'open': u'10:00'}","{u'close': u'22:00', u'open': u'10:00'}","{u'close': u'22:00', u'open': u'10:00'}",55.950637,-3.1888201,Laila's,"Old Town,Royal Mile",True,11,4.5,MLN,business,Mediterranean,EH1
69812,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}",casual,,,,,,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': True, u'breakfast': False}",,True,False,,,False,,average,,,False,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}",2.0,,True,True,True,,,h5Sit1xoyAlbUGLZIMF2_w,"Cafes,Restaurants",Edinburgh,"54-56 Morningside Road
Edinburgh EH10","{u'close': u'00:00', u'open': u'08:30'}","{u'close': u'23:00', u'open': u'08:30'}","{u'close': u'00:00', u'open': u'10:00'}","{u'close': u'23:00', u'open': u'10:00'}","{u'close': u'23:00', u'open': u'08:30'}","{u'close': u'23:00', u'open': u'08:30'}","{u'close': u'23:00', u'open': u'08:30'}",55.9326517246,-3.20997671714,Salt Cafe,,True,15,4.5,EDH,business,Cafes,EH10
69918,True,,,,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",casual,,,,,,,False,,,,,,True,True,,,True,,average,,,False,,2.0,,True,True,True,,,ORI4Yt7lQf18z3x1Rih-Tg,"Portuguese,Restaurants",Edinburgh,"161 Dundee Street
Edinburgh EH11 1BY","{u'close': u'23:00', u'open': u'17:30'}",,"{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'17:30'}","{u'close': u'23:00', u'open': u'17:30'}","{u'close': u'23:00', u'open': u'17:30'}",55.9399088,-3.2196386,Tugas Amor,,True,6,4.0,MLN,business,,EH11
70035,True,,,full_bar,"{u'romantic': False, u'intimate': True, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",casual,,,,,,,False,,,,,,True,False,,,False,,,,,False,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}",2.0,,False,True,,,,qiyPW4akcb2vASpfMwXUBw,"Restaurants,Italian",Edinburgh,"102 Dalry Road
West End
Edinburgh EH11 2DW","{u'close': u'22:30', u'open': u'17:00'}","{u'close': u'22:30', u'open': u'17:00'}","{u'close': u'22:30', u'open': u'12:00'}",,"{u'close': u'22:30', u'open': u'17:00'}","{u'close': u'22:30', u'open': u'17:00'}","{u'close': u'22:30', u'open': u'17:00'}",55.9436732,-3.2194172,Locanda de Gusti,"West End,Haymarket",True,7,4.5,EDH,business,Italian,EH11
70040,True,,,,,casual,,,,,,,,,,,,,True,True,,,,,,,,,,1.0,,True,,,,,Tx0rMHLcKI7IgWrLUaGPxg,"Tex-Mex,Restaurants",Edinburgh,"39a Queensferry Street
New Town
Edinburgh EH2 4RA",,,,,,,,55.950708,-3.2088666,Chimichanga,New Town,True,4,3.5,EDH,business,,EH2
70068,True,,,full_bar,,,,,,,,,False,,,,,,True,,,,,,quiet,,,,,,,,True,,,,HsjuABeTZd64uegUZiqcoQ,"Seafood,Restaurants",Edinburgh,"3 Pier Place
Leith
Edinburgh EH6 4LP","{u'close': u'22:00', u'open': u'18:00'}",,"{u'close': u'22:00', u'open': u'12:00'}","{u'close': u'21:00', u'open': u'12:30'}","{u'close': u'22:00', u'open': u'18:00'}","{u'close': u'22:00', u'open': u'18:00'}","{u'close': u'22:00', u'open': u'18:00'}",55.9807638,-3.1953825,C-Shack,Leith,True,5,4.0,MLN,business,Seafood,EH6
70120,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",casual,,,,True,,,False,,,False,,,True,True,,,False,,quiet,,,True,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}",1.0,,True,False,True,,free,LfQecSESeiwFFTvrPgM85w,"Fast Food,Restaurants",Edinburgh,"52 George IV Bridge
Old Town
Edinburgh EH1 1EJ","{u'close': u'03:00', u'open': u'11:00'}","{u'close': u'02:00', u'open': u'11:00'}","{u'close': u'03:00', u'open': u'11:00'}","{u'close': u'02:00', u'open': u'11:00'}","{u'close': u'02:00', u'open': u'11:00'}","{u'close': u'02:00', u'open': u'11:00'}","{u'close': u'02:00', u'open': u'11:00'}",55.9480348,-3.1914398,Uncle Fish & Chips,Old Town,True,6,2.5,EDH,business,Fast Food,EH1
70205,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",casual,,,,,,,False,,,False,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}",,True,True,,,False,,loud,,,True,,2.0,,True,True,True,,free,cx2RZZpDML6-Q6vQ0EumWQ,"Burgers,Restaurants",Edinburgh,"192a High Street
The Royal Mile
Newington
Edinburgh EH1 1RF","{u'close': u'23:00', u'open': u'11:00'}","{u'close': u'23:00', u'open': u'11:00'}","{u'close': u'23:00', u'open': u'11:00'}","{u'close': u'23:00', u'open': u'11:00'}","{u'close': u'23:00', u'open': u'11:00'}","{u'close': u'23:00', u'open': u'11:00'}","{u'close': u'23:00', u'open': u'11:00'}",55.9497552,-3.189741,Burgers and Beers Grillhouse,"Newington,Old Town,Royal Mile",True,16,3.0,EDH,business,Burgers,EH1
70307,True,,,,,casual,,,,,,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}",,True,True,,,False,,average,,,False,,2.0,,True,True,True,,free,xT1MO7MLMp3jK4XT1LXiKA,"Tapas Bars,Restaurants",Edinburgh,"297 Leith Walk
Leith
Edinburgh EH6 8SA",,,,,,,,55.9649864,-3.1763666,Serrano Manchego,Leith,True,12,3.5,MLN,business,,EH6
70431,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}",casual,,,,True,False,,False,,True,,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'brunch': False, u'breakfast': False}",False,True,False,,False,False,"{u'dj': False, u'background_music': True, u'jukebox': False, u'live': False, u'video': False, u'karaoke': False}",average,,,True,"{u'garage': False, u'street': True, u'lot': False, u'valet': False}",1.0,outdoor,True,True,True,True,free,j9Qadeu9z3bqJ2_UKtX2xw,"Dive Bars,Bars,Restaurants,Nightlife,Diners",Edinburgh,"41 Lothian Street
Newington
Edinburgh EH1 1HB","{u'close': u'01:00', u'open': u'11:00'}","{u'close': u'01:00', u'open': u'11:00'}","{u'close': u'01:00', u'open': u'11:00'}","{u'close': u'01:00', u'open': u'11:00'}","{u'close': u'01:00', u'open': u'11:00'}","{u'close': u'01:00', u'open': u'11:00'}","{u'close': u'01:00', u'open': u'11:00'}",55.9462716,-3.1892251,Paradise Palms,"Newington,Old Town",True,14,4.0,EDH,business,,EH1
